key,date,value
pln,1390183200000,4
pln,1390183500000,2
pln,1390183800000,1
pln,1390184100000,2
pln,1390184400000,2
pln,1390184700000,0
pln,1390185000000,1
pln,1390185300000,2
pln,1390185600000,2
pln,1390185900000,1
pln,1390186200000,6
pln,1390186500000,9
pln,1390186800000,0
pln,1390187100000,2
pln,1390187400000,1
pln,1390187700000,0
pln,1390188000000,0
pln,1390188300000,1
pln,1390188600000,4
pln,1390188900000,5
pln,1390189200000,2
pln,1390189500000,2
pln,1390189800000,1
pln,1390190100000,2
pln,1390190400000,0
pln,1390190700000,0
pln,1390191000000,0
pln,1390191300000,0
pln,1390191600000,0
pln,1390191900000,0
pln,1390192200000,0
pln,1390192500000,2
pln,1390192800000,0
pln,1390193100000,1
pln,1390193400000,1
pln,1390193700000,0
pln,1390194000000,0
pln,1390194300000,0
pln,1390194600000,0
pln,1390194900000,0
pln,1390195200000,0
pln,1390195500000,0
pln,1390195800000,0
pln,1390196100000,0
pln,1390196400000,0
pln,1390196700000,0
pln,1390197000000,0
pln,1390197300000,0
estiempodeconstruir,1390176000000,0
estiempodeconstruir,1390176300000,0
estiempodeconstruir,1390176600000,0
estiempodeconstruir,1390176900000,0
estiempodeconstruir,1390177200000,0
estiempodeconstruir,1390177500000,1
estiempodeconstruir,1390177800000,0
estiempodeconstruir,1390178100000,0
estiempodeconstruir,1390178400000,2
estiempodeconstruir,1390178700000,0
estiempodeconstruir,1390179000000,2
estiempodeconstruir,1390179300000,0
estiempodeconstruir,1390179600000,13
estiempodeconstruir,1390179900000,10
estiempodeconstruir,1390180200000,6
estiempodeconstruir,1390180500000,4
estiempodeconstruir,1390180800000,0
estiempodeconstruir,1390181100000,1
estiempodeconstruir,1390181400000,0
estiempodeconstruir,1390181700000,4
estiempodeconstruir,1390182000000,2
estiempodeconstruir,1390182300000,0
estiempodeconstruir,1390182600000,1
estiempodeconstruir,1390182900000,1
estiempodeconstruir,1390183200000,2
estiempodeconstruir,1390183500000,0
estiempodeconstruir,1390183800000,1
estiempodeconstruir,1390184100000,2
estiempodeconstruir,1390184400000,1
estiempodeconstruir,1390184700000,1
estiempodeconstruir,1390185000000,0
estiempodeconstruir,1390185300000,0
estiempodeconstruir,1390185600000,0
estiempodeconstruir,1390185900000,0
estiempodeconstruir,1390186200000,4
estiempodeconstruir,1390186500000,3
estiempodeconstruir,1390186800000,2
estiempodeconstruir,1390187100000,1
estiempodeconstruir,1390187400000,1
estiempodeconstruir,1390187700000,1
estiempodeconstruir,1390188000000,0
estiempodeconstruir,1390188300000,2
estiempodeconstruir,1390188600000,6
estiempodeconstruir,1390188900000,3
estiempodeconstruir,1390189200000,1
estiempodeconstruir,1390189500000,2
estiempodeconstruir,1390189800000,1
estiempodeconstruir,1390190100000,0
estiempodeconstruir,1390190400000,1
estiempodeconstruir,1390190700000,0
estiempodeconstruir,1390191000000,1
estiempodeconstruir,1390191300000,0
estiempodeconstruir,1390191600000,0
estiempodeconstruir,1390191900000,0
estiempodeconstruir,1390192200000,0
estiempodeconstruir,1390192500000,0
estiempodeconstruir,1390192800000,0
estiempodeconstruir,1390193100000,0
estiempodeconstruir,1390193400000,0
estiempodeconstruir,1390193700000,0
estiempodeconstruir,1390194000000,0
estiempodeconstruir,1390194300000,0
estiempodeconstruir,1390194600000,0
estiempodeconstruir,1390194900000,0
estiempodeconstruir,1390195200000,0
estiempodeconstruir,1390195500000,0
estiempodeconstruir,1390195800000,0
estiempodeconstruir,1390196100000,0
estiempodeconstruir,1390196400000,0
estiempodeconstruir,1390196700000,0
estiempodeconstruir,1390197000000,0
estiempodeconstruir,1390197300000,0
araya,1390176000000,0
araya,1390176300000,0
araya,1390176600000,0
araya,1390176900000,0
araya,1390177200000,0
araya,1390177500000,0
araya,1390177800000,0
araya,1390178100000,0
araya,1390178400000,0
araya,1390178700000,0
araya,1390179000000,0
araya,1390179300000,0
araya,1390179600000,1
araya,1390179900000,1
araya,1390180200000,0
araya,1390180500000,0
araya,1390180800000,2
araya,1390181100000,0
araya,1390181400000,0
araya,1390181700000,2
araya,1390182000000,4
araya,1390182300000,4
araya,1390182600000,6
araya,1390182900000,4
araya,1390183200000,1
araya,1390183500000,4
araya,1390183800000,1
araya,1390184100000,0
araya,1390184400000,6
araya,1390184700000,0
araya,1390185000000,1
araya,1390185300000,1
araya,1390185600000,0
araya,1390185900000,2
araya,1390186200000,3
araya,1390186500000,3
araya,1390186800000,2
araya,1390187100000,3
araya,1390187400000,0
araya,1390187700000,3
araya,1390188000000,1
araya,1390188300000,0
araya,1390188600000,1
araya,1390188900000,0
araya,1390189200000,0
araya,1390189500000,0
araya,1390189800000,0
araya,1390190100000,0
araya,1390190400000,1
araya,1390190700000,0
araya,1390191000000,0
araya,1390191300000,0
araya,1390191600000,0
araya,1390191900000,0
araya,1390192200000,0
araya,1390192500000,0
araya,1390192800000,0
araya,1390193100000,0
araya,1390193400000,0
araya,1390193700000,0
araya,1390194000000,0
araya,1390194300000,0
araya,1390194600000,0
araya,1390194900000,0
araya,1390195200000,1
araya,1390195500000,1
araya,1390195800000,0
araya,1390196100000,0
